,name,album,artist,release_date,length,popularity,key,mode,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,spring,summer,fall,winter
2635,ひぐらし,寝れない夜にカーテンをあけて,whaledontsleep,2020-10-15,273000,29,8,1,0.452,0.53,0.466,4.82e-05,0.245,-7.772,0.0301,79.754,4,0.199,0,1,0,0
2636,SUMMER TRIANGLE,SUMMER TRIANGLE,しゃろう,2021-02-18,128228,53,2,1,0.57,0.0884,0.765,0.0488,0.179,-9.887,0.063,174.975,4,0.71,0,1,0,0
2637,Summer Vacation,Familia,sumika,2017-07-12,237373,0,7,1,0.637,0.648,0.741,0.000133,0.093,-6.385,0.0993,96.049,4,0.662,0,2,0,0
2638,Summer Rains,Summer Rains,Memorecks,2020-08-12,205165,40,1,1,0.7,0.477,0.492,0.0847,0.143,-7.92,0.0642,96.049,4,0.211,0,1,0,0
2639,End of Summer,137,MIKI,2018-04-20,164873,5,10,1,0.766,0.65,0.84,0.0,0.0604,-5.184,0.228,94.994,4,0.723,0,1,0,0
2640,夏ぼうけ,夏ぼうけ,THREE1989,2021-07-03,301120,23,1,1,0.865,0.0565,0.723,0.0,0.0984,-6.952,0.0709,122.03,4,0.856,0,1,0,0
2641,The Sound of Summer,夏ぼうけ,THREE1989,2021-07-03,325834,13,6,0,0.592,0.0445,0.725,0.0,0.0473,-6.179,0.0319,94.007,4,0.329,0,1,0,0
2642,Soda!!,Soda!!,Blue Vintage,2021-06-30,221672,15,7,1,0.695,0.0254,0.863,0.0,0.36,-5.443,0.173,153.029,4,0.938,0,1,0,0
2643,きみだけのマジックアワー - remix by Kan Sano,IN YOUR BOX,Nao Kodama,2019-04-10,319467,23,8,1,0.716,0.531,0.46,0.0592,0.113,-9.146,0.0312,90.992,4,0.518,0,1,0,0
2644,SCOTCH AND SODA,SCOTCH AND SODA,underslowjams,2021-07-09,235048,19,7,1,0.593,0.507,0.686,0.0,0.106,-4.956,0.315,169.941,4,0.479,0,1,0,0
2645,ICE CREAM,ICE CREAM,kim taehoon,2020-08-21,208000,11,4,0,0.87,0.377,0.687,0.00513,0.0956,-6.821,0.247,92.031,4,0.876,0,1,0,0
2646,涼感ノスタルジア,涼感ノスタルジア,sty,2021-07-09,192600,24,0,0,0.677,0.259,0.455,4.67e-05,0.369,-6.979,0.0429,100.078,4,0.516,0,1,0,0
2647,Summer,Summer,Gambs,2021-07-07,233664,8,0,1,0.753,0.44,0.619,0.000469,0.178,-6.374,0.0469,96.015,4,0.494,0,1,0,0
2648,踊りの合図,踊りの合図,Lucky Kilimanjaro,2021-07-21,200962,36,6,0,0.732,0.155,0.744,0.0,0.0817,-7.422,0.0755,127.083,4,0.52,0,1,0,0
2649,Shiosai Sunset,Shiosai Sunset,Natsu Summer,2021-06-28,246493,34,0,0,0.786,0.154,0.564,6.07e-06,0.0816,-6.125,0.0307,132.039,4,0.854,0,1,0,0
2650,SHIOSAI,SHIOSAI,Mao Uchu,2021-05-26,189500,28,10,1,0.559,0.413,0.756,2.24e-05,0.114,-6.541,0.0646,89.997,4,0.481,0,1,0,0
2651,Summertime,MUSIC WARDROBE,FIVE NEW OLD,2021-04-07,219760,41,7,1,0.379,0.000624,0.875,0.0,0.12,-3.389,0.0512,101.875,4,0.439,0,1,0,0
2652,踊ろよ、フィッシュ,NICE BEAT,キンモクセイ,2004,288893,29,2,1,0.571,0.00271,0.82,0.0,0.0646,-5.77,0.0442,127.931,4,0.834,0,1,0,0
2653,SUMMER BREEZE,風街ト?ライウ? ~THE BEST OF JUNK FUJIYAMA~,Junk Fujiyama,2014-01-22,322424,6,5,0,0.527,0.142,0.877,0.0,0.134,-4.257,0.0968,114.935,4,0.59,0,1,0,0
2654,雨のビート,雨のビート,sty,2021-06-04,202588,33,9,1,0.63,0.203,0.524,0.0,0.0833,-8.183,0.102,169.961,4,0.718,0,1,0,0
2655,MID LINE,MID LINE,Mellow Youth,2021-06-23,277282,10,0,0,0.585,0.214,0.491,0.000102,0.16,-6.302,0.0406,145.75,4,0.654,0,1,0,0
2656,うるうるうるう,ニュース,Tokyo Incidents,2020-04-08,249973,36,8,1,0.613,0.00214,0.862,0.000602,0.097,-4.249,0.0476,117.998,4,0.628,0,1,0,0
2657,夏の午後はコバルト,夏の午後はコバルト,Awesome City Club,2021-07-06,189133,41,11,0,0.717,0.0406,0.563,2.7e-05,0.0692,-7.355,0.0573,109.994,4,0.558,0,2,0,0
2658,T.G.I.F.,T.G.I.F.,Deep Sea Diving Club,2021-03-03,337435,21,10,1,0.356,0.0209,0.744,0.00279,0.132,-10.28,0.0513,116.91,4,0.497,0,1,0,0
2659,サマータイム・サマータイム,サマータイム・サマータイム,sty,2021-08-04,214285,17,1,1,0.726,0.139,0.63,2.24e-06,0.121,-10.319,0.167,112.055,4,0.546,0,1,0,0
2660,常夏のDo Do Di Da,paraiso,the oto factory,2020-09-20,277000,7,10,1,0.747,0.263,0.723,4.52e-05,0.0575,-8.881,0.0415,120.017,4,0.5,0,1,0,0
2661,東京cruisin',東京cruisin',tonun,2021-08-04,188569,52,1,1,0.752,0.364,0.786,0.00216,0.309,-6.101,0.145,98.018,4,0.92,0,1,0,0
2662,summertime - maeshima soshi Remix,summertime - maeshima Soshi Remix,cinnamons,2021-07-23,240000,23,8,1,0.734,0.163,0.688,0.0,0.0476,-3.963,0.0365,131.948,4,0.375,0,1,0,0
2663,打上花火,打上花火,SUKISHA,2021-08-12,244500,12,2,0,0.622,0.243,0.475,0.0,0.0781,-5.952,0.035,140.005,4,0.517,0,1,0,0
2664,ICE CREAM.,ICE CREAM.,竹内アンナ,2021-08-08,170339,36,2,1,0.812,0.018,0.649,0.0,0.204,-5.221,0.13,94.055,4,0.637,0,1,0,0
2665,あびばのんのん,あびばのんのん,Tempalay,2021-08-11,220471,46,11,1,0.568,0.231,0.734,6.76e-06,0.309,-8.567,0.0624,110.137,4,0.831,0,1,0,0
2666,東京マーブル,東京マーブル,にしな,2021-08-11,242852,47,11,0,0.756,0.45,0.817,0.0,0.0849,-3.742,0.0457,106.025,4,0.492,0,1,0,0
2667,湘南が遠くなっていく,リトルメロディ,Tavito Nanao,2012-08-08,421453,0,1,1,0.745,0.917,0.184,0.00665,0.358,-14.755,0.0349,75.998,4,0.44,0,1,0,0
2668,Mr.サマータイム (feat. 大和田慧),Mr.サマータイム (feat. 大和田慧),Tokimeki Records,2021-08-18,258216,29,6,1,0.631,0.171,0.791,0.0,0.294,-6.386,0.0376,145.973,4,0.899,0,1,0,0
2669,熱波,熱波,okkaaa,2021-08-11,216480,3,9,1,0.472,0.0232,0.649,0.00398,0.369,-9.782,0.083,111.019,4,0.0985,0,1,0,0
2670,Summer School Girl,Summer School Girl,あしたの音楽,2021-08-27,279000,3,0,1,0.544,0.104,0.72,0.0,0.0718,-4.919,0.0347,80.003,4,0.808,0,1,0,0
2671,Summer Time,Summer Time,KAHOH,2020-08-21,169962,46,11,0,0.814,0.192,0.635,0.0,0.0748,-5.923,0.0515,99.992,4,0.586,0,1,0,0
2672,琥珀色の素肌,tonun 2,tonun,2021-07-07,205253,37,9,1,0.864,0.364,0.57,0.00336,0.249,-6.159,0.107,96.003,4,0.871,0,1,0,0
2673,Summer Child,Body,んoon,2019-06-05,228520,33,4,0,0.786,0.637,0.576,0.395,0.298,-8.543,0.0495,120.063,4,0.5,0,1,0,0
2674,真夏のネイビーブルー,真夏のネイビーブルー,POP ART TOWN,2021-09-06,231018,29,7,0,0.547,0.0545,0.879,3.45e-06,0.239,-4.343,0.0888,188.011,4,0.677,0,1,0,0
2675,スロービーチダブ,スロービーチダブ,futures,2021-08-18,359000,5,7,1,0.613,0.00446,0.525,0.00136,0.301,-8.493,0.0352,122.047,4,0.479,0,1,0,0
2676,夏果つ,夏果つ,luvis,2021-09-10,236097,32,0,1,0.929,0.686,0.417,0.00487,0.0854,-11.114,0.225,122.995,4,0.804,0,1,0,0
2677,夏風に溶ける,夏風に溶ける,MAISONdes,2021-09-08,224633,44,9,1,0.651,0.214,0.778,0.000235,0.181,-6.01,0.044,168.102,4,0.817,0,1,0,0
2678,Blue Garden In Summer,Blue Garden In Summer,chancylemon,2021-09-10,255403,11,4,0,0.582,0.067,0.908,0.000142,0.26,-6.844,0.0496,114.972,4,0.558,0,1,0,0
2679,うたかたサマー,うたかたサマー,Lisa Halim,2021-09-03,233590,5,5,1,0.736,0.194,0.591,1.22e-06,0.0939,-11.336,0.0444,109.998,4,0.632,0,1,0,0
2680,太陽のせい,Emerald City Guide,JINTANA & EMERALDS,2021-09-15,281411,5,6,0,0.543,0.0537,0.81,1.81e-05,0.161,-5.5,0.0255,85.013,4,0.938,0,1,0,0
2681,Athletic Boy,Athletic Boy,okkaaa,2021-09-08,243096,9,4,1,0.556,0.0312,0.784,3.48e-05,0.244,-5.824,0.0457,154.939,4,0.536,0,1,0,0
2682,Fever,DOORS,Taichi Mukai,2021-09-22,225840,22,11,0,0.639,0.662,0.505,0.00052,0.105,-6.221,0.0393,84.021,4,0.403,0,1,0,0
2683,夏の終わり 恋の終わり,夏の終わり 恋の終わり,Zenya,2021-07-28,190000,27,6,1,0.635,0.254,0.736,1.07e-06,0.151,-2.366,0.115,171.956,4,0.919,0,1,0,0
2684,ザンショ,ザンショ,YAMORI,2021-09-03,229736,31,2,1,0.791,0.00526,0.825,0.0541,0.382,-6.742,0.0469,114.054,4,0.528,0,1,0,0
2685,8月31日の行方,8月31日の行方,フレンズ,2020-08-19,254199,21,1,1,0.683,0.225,0.678,0.0,0.0969,-4.05,0.026,93.029,4,0.684,0,1,0,0
2686,夏終わる,夏終わる,15MUS,2021-08-11,193636,21,3,0,0.694,0.231,0.946,0.0,0.162,-3.135,0.0284,109.997,4,0.916,0,1,0,0
2687,サマー・イズ・オーバー,ダブル・スタンダード (Deluxe Edition),Philosophy no Dance,2021-08-18,263213,16,6,1,0.662,0.195,0.884,0.0225,0.35,-4.45,0.0404,113.981,4,0.819,0,1,0,0
2688,じゃむ (feat. iri),じゃむ (feat. iri),Mamiko Suzuki,2021-07-09,290089,37,0,1,0.698,0.623,0.261,3.31e-05,0.17,-10.795,0.0462,90.007,4,0.385,0,1,0,0
2689,missing summer,missing summer,GOOD BYE APRIL,2021-08-18,238248,17,0,1,0.436,0.0995,0.85,0.000278,0.0443,-6.558,0.0375,208.115,4,0.767,0,1,0,0
2690,夏の夕凪 feat. Kzyboost,Tolerance,G.RINA,2021-06-23,195160,8,4,0,0.823,0.113,0.401,0.0137,0.0706,-11.206,0.0337,111.974,4,0.579,0,1,0,0
2691,SUNSET - Remix,SUNSET (Remix),Gottz,2021-12-24,190000,38,4,0,0.78,0.00386,0.596,0.000331,0.345,-7.971,0.05,96.057,4,0.547,0,1,0,0
2692,MIND CIRCUS (feat. ひかり),MIND CIRCUS (feat. ひかり),Tokimeki Records,2021-01-02,313805,33,5,1,0.77,0.461,0.811,3.49e-06,0.0663,-6.277,0.0307,113.004,4,0.714,0,1,0,0
2693,海のリビング,海のリビング,鈴木鈴木,2021-08-05,223600,62,10,0,0.652,0.0905,0.846,0.0,0.242,-4.005,0.0374,97.998,4,0.762,0,1,0,1
2694,Sunburn,Sunburn,MADz's,2021-08-13,180571,7,0,1,0.714,0.0586,0.679,0.0,0.21,-6.943,0.0411,104.997,4,0.337,0,1,0,0
2695,Amber Bare Skin,tonun 2,tonun,2021-07-07,205253,35,9,1,0.864,0.364,0.57,0.00336,0.249,-6.159,0.107,96.003,4,0.871,0,1,0,0
2696,赤い水平線 (feat. SARM),Sandra’s Son,CHICO CARLITO,2022-02-09,196824,29,2,1,0.595,0.675,0.619,0.0,0.658,-5.098,0.152,189.945,4,0.602,0,1,0,0
2697,Waver,neon,iri,2022-02-23,270840,35,2,1,0.782,0.027,0.851,2.8e-05,0.329,-4.993,0.0925,97.997,4,0.524,0,1,0,0
2698,Nakanaka,イテツクアカツキ,Meiso,2020-04-11,314960,11,1,0,0.734,0.215,0.868,0.00309,0.0962,-7.779,0.0341,104.017,4,0.794,0,1,0,0
2699,夏をあきらめて,流しのOOJA?VINTAGE SONG COVERS?,Ms.OOJA,2020-08-26,224880,32,3,0,0.711,0.505,0.585,0.0,0.27,-6.466,0.0274,113.936,4,0.713,0,1,0,0
2700,I Gotta - Summer Kiss,I Gotta - Summer Kiss,EMI MARIA,2008,248173,31,5,1,0.765,0.198,0.95,0.0,0.303,-3.535,0.0468,115.967,4,0.738,0,1,0,0
2701,Yes-No,あの日 あの時,Kazumasa Oda,2016-04-20,297573,38,7,0,0.558,0.0227,0.693,5.34e-05,0.7,-4.507,0.0313,117.964,4,0.582,0,1,0,0
2702,1989's,1989's,YONA YONA WEEKENDERS,2022-05-18,277993,38,6,1,0.644,0.615,0.461,0.0,0.166,-8.336,0.0317,89.998,4,0.64,0,1,0,0
2703,Summer Again,Summer Again,TAIKING,2022-05-04,249833,32,10,0,0.627,0.237,0.65,3.49e-05,0.106,-6.117,0.0422,98.036,4,0.594,0,1,0,0
2704,サマタイム,NEW ISLAND ROMANCE,ROMANKAKUMEI,2019-03-06,219599,19,9,0,0.722,0.292,0.872,4.84e-05,0.594,-5.884,0.0946,119.994,4,0.674,0,1,0,0
2705,ネイルの島,ネイルの島,salasa,2021-07-07,221339,31,1,0,0.734,0.431,0.437,0.000173,0.074,-12.203,0.164,159.889,4,0.765,0,1,0,0
2706,Summer Dance (feat. 東郷清丸),後藤と東郷,Gotch,2021-05-10,209000,34,4,0,0.777,0.34,0.378,0.454,0.0971,-13.514,0.0765,90.085,4,0.464,0,1,0,0
2707,jasmine&aladdin,jasmine&aladdin,L-Baby,2021-08-06,228387,30,6,1,0.762,0.739,0.393,3.87e-06,0.305,-9.446,0.101,93.073,4,0.266,0,1,0,0
2708,Cruise,Coast to Coast,YOUR SONG IS GOOD,2018-06-06,418064,6,0,1,0.693,0.262,0.708,0.853,0.272,-8.55,0.0436,109.996,4,0.648,0,1,0,0
2709,熱波東京,熱波東京,THREE1989,2022-07-03,233642,24,2,1,0.732,0.254,0.654,0.0,0.0512,-6.932,0.0686,93.017,4,0.587,0,1,0,0
2710,泡沫SUMMER,泡沫SUMMER,竹内アンナ,2022-07-02,187366,41,6,0,0.659,0.151,0.787,0.0,0.598,-2.933,0.0467,140.002,4,0.585,0,1,0,0
2711,フーリッシュサマー,フーリッシュサマー,Deep Sea Diving Club,2022-07-01,267595,36,10,1,0.694,0.42,0.792,0.00052,0.115,-8.132,0.036,125.03,4,0.71,0,1,0,0
2712,SUMMER NUDE,SUMMER NUDE,POP ART TOWN,2022-06-29,321383,29,1,0,0.676,0.0146,0.787,0.000428,0.132,-6.1,0.0361,97.985,4,0.706,0,1,0,0
2713,summer F.,summer F.,futures,2022-06-29,398082,3,6,0,0.567,0.0285,0.483,0.0785,0.126,-11.403,0.0243,83.987,4,0.753,0,1,0,0
2714,夏の夜,WANG GUNG BAND,WANG GUNG BAND,2021-09-15,316386,14,9,1,0.543,0.276,0.531,6.02e-05,0.115,-8.055,0.0529,146.111,4,0.557,0,1,0,0
2715,Deep Himawari,Deep Himawari,SANABAGUN.,2022-06-23,214636,19,0,1,0.843,0.0702,0.865,0.000467,0.0668,-7.078,0.0452,109.956,4,0.892,0,1,0,0
2716,海へ行こう - DJ HASEBE HONEY Edit,海へ行こう (DJ HASEBE HONEY Edit),Lisa Halim,2022-05-06,205000,30,0,1,0.696,0.543,0.896,0.00479,0.369,-5.763,0.0576,106.011,4,0.947,0,1,0,0
2717,夕暮れサマー,夕暮れサマー,Hase-T,2022-07-01,231818,27,11,0,0.854,0.0806,0.487,0.0,0.0781,-7.892,0.0489,88.014,4,0.735,0,1,0,0
2718,Summer Days of Soul,SUMMERHOLIC,Keyco,2001-07-11,285866,7,9,1,0.749,0.0477,0.796,0.0037,0.0596,-5.842,0.0517,104.009,4,0.887,0,1,0,0
2719,tropical仮想ガール,フリークエンシー・イン・ブルー,ぷにぷに電機,2022-04-24,148434,30,7,1,0.704,0.172,0.566,0.086,0.115,-11.824,0.042,115.036,4,0.802,0,1,0,0
2720,Highway Summer,Highway Summer,Nyarons,2021-08-20,209219,37,5,1,0.587,0.343,0.718,0.442,0.314,-6.836,0.0328,143.978,4,0.789,0,1,0,0
2721,熱海,熱海,Kroi,2022-07-06,238800,41,9,1,0.726,0.000861,0.707,5.01e-06,0.123,-7.097,0.0319,122.969,4,0.646,0,1,0,0
2722,ヤングリーフ,ヤングリーフ EP,Yakenohara,2016-10-12,167300,26,11,1,0.82,0.367,0.676,0.0,0.112,-5.303,0.0349,124.123,4,0.549,0,1,0,0
2723,夏の夜,御伽噺,博多4k,2022-07-01,224922,16,7,0,0.715,0.394,0.644,2.11e-06,0.163,-8.654,0.0796,87.973,4,0.564,0,1,0,0
2724,花美,御伽噺,博多4k,2022-07-01,171937,26,10,1,0.637,0.638,0.747,1.93e-06,0.138,-8.446,0.0367,111.97,4,0.541,0,1,0,0
2725,エスパドリーユでつかまえて,RIGHT HERE,Monari Wakita,2019-07-31,278302,15,8,1,0.771,0.156,0.847,4.06e-05,0.0613,-5.236,0.0387,104.993,4,0.452,0,1,0,0
2726,summer time,Twilight,Tsuyoshi Kawaguchi,2021-04-17,162125,1,1,1,0.829,0.496,0.576,9.05e-05,0.0798,-6.461,0.269,96.014,4,0.689,0,1,0,0
2727,LADY,LADY,Shin Rizumu,2022-07-13,230386,28,3,1,0.546,0.359,0.848,0.00505,0.284,-4.906,0.0423,97.068,4,0.539,0,1,0,0
2728,さまぁすく~る,さまぁすく~る,Burgundy,2022-07-13,234285,8,4,0,0.717,0.0242,0.575,0.000272,0.0747,-7.427,0.0898,126.017,3,0.725,0,1,0,0
2729,ファジーサマー,ファジーサマー,Lucky Kilimanjaro,2022-07-13,176919,48,6,1,0.609,0.426,0.688,9.93e-05,0.13,-6.313,0.143,106.081,4,0.546,0,1,0,0
2730,Summer Breeze - feat.Alina Saito&高谷秀司,Summer Breeze (feat.Alina Saito&高谷秀司),uruwashi,2022-07-13,219999,19,5,0,0.625,0.758,0.645,0.000145,0.0959,-6.839,0.0585,90.03,4,0.34,0,1,0,0
2731,サマーバケーション,サマーバケーション,chop the onion,2022-07-15,233800,14,7,1,0.633,0.901,0.462,0.0146,0.38,-5.084,0.0585,79.196,4,0.376,0,1,0,0
2732,Nana,Nana,Yo-Sea,2022-07-08,178146,46,6,0,0.731,0.794,0.581,0.0,0.109,-5.724,0.0707,93.007,4,0.613,0,1,0,1
2733,Perfect Vacation,Perfect Vacation,FIVE NEW OLD,2022-07-22,219227,38,11,1,0.756,0.0232,0.748,0.0,0.291,-5.867,0.0617,122.031,4,0.568,0,1,0,0
2734,SHIGURE,SHIGURE,Michael Kaneko,2022-06-28,270036,20,6,1,0.664,0.324,0.578,0.0,0.33,-5.087,0.0235,95.043,4,0.609,0,1,0,0
2735,空蝉,空蝉,Omoinotake,2022-07-27,229715,44,1,1,0.771,0.00988,0.694,7.88e-05,0.134,-6.618,0.0462,103.979,4,0.412,0,1,0,0
2736,Summer Breezin’,Summer Breezin’,Purple Drip,2022-06-26,312426,32,11,1,0.719,0.265,0.748,2.63e-05,0.0447,-7.453,0.0641,96.005,4,0.779,0,1,0,0
2737,夏の午後はコバルト,Get Set,Awesome City Club,2022-03-09,190973,44,7,1,0.714,0.0337,0.677,7.26e-06,0.0727,-4.552,0.0391,110.017,4,0.525,0,2,0,0
2738,Voyager,Voyager,SONPUB,2021-07-14,243000,27,7,1,0.778,0.112,0.844,2.23e-06,0.218,-3.83,0.12,99.992,4,0.487,0,1,0,0
2739,サヨナラSunset,サヨナラSunset,RIP SLYME,2022-07-30,259303,45,7,1,0.735,0.0356,0.838,0.0226,0.0613,-6.037,0.104,114.975,4,0.591,0,1,0,0
2740,summer magic,summer magic,showmore,2022-08-03,232431,37,6,0,0.644,0.217,0.835,1.22e-05,0.0775,-6.376,0.0642,92.971,4,0.913,0,1,0,0
2741,あぁ今夜,あぁ今夜,THREE1989,2022-08-03,240298,30,6,0,0.487,0.0607,0.552,5.14e-06,0.121,-7.851,0.199,96.405,4,0.645,0,1,0,0
2742,FLOAT,FLOAT,D.Y.T,2021-07-28,170227,14,9,1,0.761,0.0862,0.838,4.96e-06,0.285,-4.335,0.055,98.979,4,0.906,0,1,0,0
2743,あついのはもういやだ,Hot Sauce on Ice Cream,SUKISHA,2022-08-05,181250,15,7,1,0.744,0.154,0.884,0.00251,0.257,-5.679,0.0413,100.017,4,0.928,0,1,0,0
2744,Circus,Hot Sauce on Ice Cream,SUKISHA,2022-08-05,207500,17,5,0,0.81,0.467,0.649,0.0667,0.102,-6.864,0.0315,90.001,4,0.964,0,1,0,0
2745,Sunset,Hot Sauce on Ice Cream,SUKISHA,2022-08-05,249767,14,5,1,0.647,0.547,0.499,0.000386,0.0569,-7.363,0.0392,171.89,4,0.806,0,1,0,0
2746,アイスクリーム,Hot Sauce on Ice Cream,SUKISHA,2022-08-05,234000,17,7,1,0.7,0.454,0.617,4.7e-06,0.14,-7.147,0.0928,160.018,4,0.704,0,1,0,0
2747,Baby Baby Baby,Hot Sauce on Ice Cream,SUKISHA,2022-08-05,211967,31,0,1,0.846,0.105,0.816,0.0,0.0613,-3.535,0.0388,121.998,4,0.965,0,1,0,0
2748,AWASE,AWASE,3House,2022-08-05,149039,39,8,1,0.692,0.318,0.665,0.00017,0.0772,-8.121,0.0413,78.018,4,0.375,0,1,0,0
2749,Summer vibe,Summer vibe,K.A.N,2021-02-13,305006,18,9,1,0.733,0.328,0.424,0.0,0.0903,-6.203,0.0459,69.988,4,0.357,0,1,0,0
2750,真夏の恋は気まぐれ,真夏の恋は気まぐれ,tonun,2022-08-10,249254,57,7,1,0.692,0.193,0.492,0.000765,0.229,-7.9,0.0394,95.068,4,0.508,0,1,0,0
2751,Summertime Blue,Summertime Blue,Lil' Leise But Gold,2022-06-01,205429,28,3,1,0.597,0.00485,0.794,0.00172,0.365,-5.243,0.0286,128.008,4,0.562,0,1,0,0
2752,ミナミノシマ(架空),ミナミノシマ(架空),ぷにぷに電機,2022-08-31,202884,33,11,0,0.688,0.667,0.473,0.000108,0.343,-11.592,0.0435,94.993,4,0.584,0,1,0,0
2753,夕凪とカーテン,ECHOED -Re PLUGGED PROLOGUE-,ALBATROSS,2022-07-10,253013,4,0,0,0.654,0.235,0.788,2.57e-05,0.253,-6.05,0.148,89.926,4,0.463,0,1,0,0
2754,夏の終わり,傑作撰 2001~2005,Naotaro Moriyama,2006-01-11,346600,52,4,1,0.509,0.838,0.386,2e-06,0.106,-7.429,0.0279,164.469,4,0.193,0,1,0,0
2755,真夏の夜の夢,U-miz,Yumi Matsutoya,1993-11-26,304173,56,0,0,0.623,0.00435,0.752,0.00114,0.108,-7.962,0.0285,148.095,4,0.857,0,1,0,0
2756,あー夏休み,BEST of TUBEst ~All Time Best~,TUBE,2015-07-15,283853,0,6,0,0.602,0.46,0.902,0.0,0.221,-3.717,0.0626,132.044,4,0.826,0,1,0,0
2757,真夏の果実,真夏の果実,サザンオールスターズ,1990-07-25,279300,62,2,1,0.466,0.825,0.541,0.00304,0.0903,-7.687,0.0447,201.295,4,0.436,0,2,0,0
2758,シーズン・イン・ザ・サン,BEST of TUBEst ~All Time Best~,TUBE,2015-07-15,243906,43,11,0,0.674,0.104,0.908,0.0,0.682,-5.842,0.0485,121.787,4,0.572,0,1,0,0
2759,夏の終りのハーモニー,ALL TIME BEST,Anzen Chitai,2017-05-31,266573,55,4,1,0.466,0.217,0.568,8.53e-06,0.253,-5.726,0.0257,78.066,4,0.199,0,1,0,0
2760,HANABI,SUPERMARKET FANTASY,Mr.Children,2008-12-10,342773,0,1,1,0.638,0.156,0.766,0.0,0.124,-5.541,0.0268,112.0,4,0.595,1,2,0,0
2761,世界でいちばん熱い夏,世界でいちばん熱い夏,PRINCESS PRINCESS,2004-02-26,225266,0,9,1,0.687,0.187,0.83,5.89e-05,0.113,-7.531,0.0398,147.932,4,0.641,0,3,0,1
2762,プラネタリウム,LOVE COOK,Ai Otsuka,2005-12-14,307833,58,2,0,0.375,0.267,0.576,3.38e-05,0.101,-5.741,0.0364,197.899,4,0.503,0,1,0,1
2763,青い珊瑚礁,SQUALL,Seiko Matsuda,1980-08-01,222506,0,9,1,0.642,0.399,0.701,6.71e-05,0.135,-5.06,0.0282,137.159,4,0.768,0,1,0,0
2764,島唄,89-09 THE BOOM COLLECTION 1989-2009,THE BOOM,1989,304893,0,4,1,0.585,0.0685,0.753,0.0,0.107,-5.469,0.0319,142.468,4,0.441,0,1,0,0
2765,少年時代 - Remastered 2018,ハンサムボーイ,Yosui Inoue,1990,201222,53,9,1,0.395,0.952,0.424,0.0052,0.0701,-6.581,0.0284,83.939,4,0.322,0,1,0,0
2766,夏祭り,(初),Whiteberry,2000-09-06,220706,0,5,0,0.514,0.109,0.775,3.75e-06,0.261,-5.151,0.0466,140.976,4,0.664,0,2,0,0
2767,夏が来る (2019 Remastered),永遠の夢に向かって (2019 Remastered),Maki Ohguro,1994-11-09,284966,47,2,1,0.642,0.335,0.936,1.61e-05,0.326,-3.791,0.0738,101.0,4,0.454,0,1,0,0
2768,ミラクル,miwa THE BEST,miwa,2018-07-11,281466,0,4,0,0.545,0.0363,0.872,0.0,0.136,-2.604,0.0332,145.021,4,0.646,0,3,0,0
2769,Wake Me Up!,Wake Me Up!,SPEED,1997-08-06,293506,40,0,1,0.719,0.0218,0.955,0.00023,0.0535,-4.731,0.107,127.001,4,0.595,0,1,0,0
2770,太陽と向日葵,Flower,Flower,2014-01-22,269613,43,5,1,0.604,0.285,0.74,0.0,0.128,-6.569,0.0362,91.026,4,0.377,0,1,0,0
2771,宿命,宿命,Official HIGE DANdism,2019-07-31,281066,47,5,1,0.596,0.0155,0.596,0.0,0.104,-5.62,0.0323,82.049,4,0.508,0,1,0,0
2772,ミュージック・アワー,PORNO GRAFFITTI BEST RED'S,PornoGraffitti,2004-07-28,275866,0,0,1,0.623,0.0816,0.971,0.0,0.562,-4.156,0.0552,134.952,4,0.912,0,3,0,0
2773,涙そうそう,南風,Rimi Natsukawa,2002-03-21,258373,51,5,1,0.601,0.537,0.4,1.07e-06,0.212,-7.081,0.0242,75.974,4,0.367,0,1,0,0
2774,STARS,STARS,Mika Nakashima,2001-11-07,368533,0,5,1,0.522,0.605,0.564,3.58e-06,0.211,-6.222,0.0293,145.516,4,0.228,0,1,0,1
2775,渚,CYCLE HIT 1991-1997 Spitz Complete Single Collection,SPITZ,2006-03-25,281480,53,7,1,0.535,0.713,0.871,0.293,0.178,-5.296,0.0474,123.011,4,0.462,0,2,0,0
2776,secret base ~君か?くれたもの~,secret base ~君か?くれたもの~,ZONE,2001-08-08,296533,0,6,1,0.476,0.343,0.846,0.0,0.141,-4.076,0.0407,144.746,4,0.483,0,3,0,0
2777,TSUNAMI,TSUNAMI,サザンオールスターズ,2000-01-26,315500,60,2,1,0.491,0.285,0.689,0.000505,0.279,-4.476,0.0247,90.509,4,0.548,0,2,0,0
2778,夏の日の1993,夏の日の1993,class,1993-04-21,271066,44,1,1,0.578,0.239,0.73,0.0,0.0657,-8.703,0.0302,94.994,4,0.501,0,2,0,0
2779,打上花火,打上花火,Daoko,2017-08-16,289334,61,6,1,0.635,0.207,0.667,0.0,0.108,-5.392,0.0253,96.003,4,0.261,0,2,0,0
2780,青と夏,青と夏,Mrs. GREEN APPLE,2018-07-12,270506,62,4,1,0.31,0.00184,0.887,0.0,0.291,-1.654,0.0463,184.91,4,0.745,0,3,0,0
2781,777 ?We can sing a song!?,777 ~We can sing a song!~,AAA,2012-07-25,298480,35,9,1,0.653,0.117,0.921,0.0,0.155,-3.728,0.0663,130.06,4,0.661,0,1,0,0
